GRNDS_ARVL_YMD,IGTN_HTSRC_SCLSF_NM,IGTN_HTSRC_LCLSF_NM,OCRN_YMD,MBLZ_EQPMNT_CNT,WHOL_MNPW_CNT,TP_VL,GRNDS_SGG_NM,CBK_YMD,GRNDS_DSTNC,LYCRG_FRBRG_NOPE,MBLZ_POLICEO_CNT,BGNN_POTFR_TM,FRST_IGOBJ_LCLSF_NM,MBLZ_PRVTM_GAS_REL_INST_CNT,HUM_VL,INJPSN_CNT,ACDNT_OCRN_LOT,FIRE_OCRN_HR,GRNDS_ARVL_TM,PRFECT_POTFR_TM,WTHR_INFO,FCLT_PLC_SCLSF_NM,BGNN_POTFR_YMD,CMBS_EXPOBJ_LCLSF_NM,ACDNT_OCRN_LAT,DSPT_TM,DCSD_CNT,OCRN_CS_NM,MBLZ_FFPWR_CNT,FIRE_TYPE_NM,CBK_TM,ETC_MBLZ_NOPE,MBLZ_GNRL_OCPT_NOPE,RCPT_YMD,IGTN_CS_NM,RCPT_TM,PRFECT_POTFR_YMD,IGTN_DMNT_SCLSF_NM,DSPT_REQ_TM,FRST_IGOBJ_SCLSF_NM,HR_UNIT_WSPD,LFDAU_GRNDS_DSTNC,FRSTN_NM,DSPT_YMD,PRPT_DAM_AMT,CMBS_EXPOBJ_SCLSF_NM,year,IGTN_BRNCH_NM,SN,IGTN_DMNT_LCLSF_NM,MBLZ_SOLD_CNT,CNTR_GRNDS_DSTNC,HR_UNIT_WNDRCT,FIRE_SUPESN_REQ_TM,CNTR_NM,HNL_DAM_CNT,GRNDS_SGG_NM_CLEAN,merge_key,피해면적_합계
20210420,담배꽁초,담뱃불/라이터불,2021-04-20,10,26,21.0,원주시,20210420,5,0,3,125040,종이/목재/건초등,0,28,0,127.9356,124300,124754,125040,맑음,사유림,20210420,,37.3403,124401,0,,23,임야,125552,0,0,20210420,기타,124318,20210420,담뱃불,353,풀/나뭇잎,45.0,0.0,원주소방서,20210420,0,,2020,평지,148,부주의,0,3,4.0,246,학성119안전센터,0,원주,2021-04-20_원주,
20210421,담배꽁초,담뱃불/라이터불,2021-04-21,7,28,28.0,원주시,20210421,22,0,2,23555,쓰레기류,0,20,0,127.8256,141900,142718,143555,맑음,사유림,20210421,쓰레기류,37.3309,142019,0,기상(건조/강풍등),26,임야,145223,0,0,20210421,쓰레기소각장,141922,20210421,담뱃불,659,쓰레기,270.0,0.0,원주소방서,20210421,0,쓰레기,2020,평지,149,부주의,0,4,4.0,837,문막119안전센터,0,원주,2021-04-21_원주,
20210425,담배꽁초,담뱃불/라이터불,2021-04-25,7,53,13.0,평창군,20210425,42,0,3,30818,종이/목재/건초등,0,41,0,128.3217,122200,124140,150818,맑음,사유림,20210425,,37.6503,122348,0,,7,임야,150818,43,0,20210425,기타,122255,20210425,담뱃불,1752,풀/나뭇잎,135.0,0.0,평창소방서,20210425,0,,2020,산아래,150,부주의,0,9,4.0,22638,봉평119안전센터,0,평창,2021-04-25_평창,0.01
20210604,담배꽁초,담뱃불/라이터불,2021-06-04,14,37,26.0,속초시,20210604,3,0,8,52734,기타,0,29,0,128.5523,171900,172629,173534,맑음,사유림,20210604,,38.1994,171941,0,,29,임야,174034,0,0,20210604,기타,171907,20210604,담뱃불/라이터불,648,기타,315.0,0.0,속초소방서,20210604,0,,2020,산아래,151,부주의,0,3,4.0,905,노학119안전센터,0,속초,2021-06-04_속초,
20210622,미상,미상,2021-06-22,8,19,23.0,정선군,20210622,33,0,0,114540,종이/목재/건초등,0,69,0,128.6889,112500,114540,121807,맑음,사유림,20210622,,37.2031,112644,0,,19,임야,124254,0,0,20210622,미상,112542,20210622,미상,1856,나무,225.0,0.0,정선소방서,20210622,0,,2020,산아래,152,미상,0,10,4.0,3227,신동119안전센터,0,정선,2021-06-22_정선,
20210105,불씨/불꽃/화원방치,불꽃/불티,2021-01-05,26,83,1.0,강릉시,20210105,22,20,4,123757,종이/목재/건초등,3,16,0,,120939,122240,125555,맑음,사유림,20210105,종이/목재/건초등,,121151,0,가연성물질의급격한연소/원거리소방서,46,사유림,132616,0,10,20210105,기타,120900,20210105,모닥불/연탄/숯,1049,풀/나뭇잎,315.0,0.0,강릉소방서,20210105,330,종이/목재/건초등,2021,산아래,1,부주의,0,10,4.0,3315,주문진119안전센터,0,강릉,2021-01-05_강릉,
20210112,미상,미상,2021-01-12,3,48,-7.0,홍천군,20210112,27,9,5,130000,미상,5,59,0,,114416,122313,151053,맑음,공유림,20210112,,,114720,0,,4,공유림,151053,25,0,20210112,입산자실화,114400,20210112,미상,3553,미상,270.0,23.0,홍천소방서,20210112,0,,2021,산정상,2,미상,0,27,4.0,24740,홍천119안전센터,0,홍천,2021-01-12_홍천,0.15
20210115,자연적인요인,자연적발화열,2021-01-15,10,54,-2.0,인제군,20210116,11,0,9,84000,종이/목재/건초등,29,69,0,,153938,155709,113000,비,국유림,20210115,,,154538,0,,16,국유림,113700,0,0,20210116,기타,153900,20210115,낙뢰,1131,풀/나뭇잎,315.0,0.0,인제소방서,20210115,0,,2021,산정상,3,자연적인요인,0,11,12.0,193251,인제119안전센터,0,인제,2021-01-15_인제,0.21
20210117,담배꽁초,담뱃불/라이터불,2021-01-17,24,275,0.0,동해시,20210117,8,38,14,164748,종이/목재/건초등,0,17,0,,153649,154824,180059,맑음,사유림,20210117,,,153807,0,,80,사유림,182417,45,98,20210117,담뱃불,153600,20210117,담뱃불,1017,풀/나뭇잎,315.0,0.0,동해소방서,20210117,0,,2021,산중턱,4,부주의,0,8,4.0,21235,천곡119안전센터,0,동해,2021-01-17_동해,1.0
20210120,미상,미상,2021-01-20,9,92,6.0,횡성군,20210120,14,22,2,155249,종이/목재/건초등,52,31,0,,144657,150809,170837,맑음,사유림,20210120,,,144852,0,,16,사유림,172936,0,0,20210120,입산자실화,144600,20210120,미상,1917,풀/나뭇잎,225.0,0.0,횡성소방서,20210120,0,,2021,산중턱,5,미상,0,10,4.0,20028,공근119안전센터,0,횡성,2021-01-20_횡성,0.09
20210124,절연열화에의한단락,기타,2021-01-24,3,17,7.0,홍천군,20210124,9,0,7,212607,기타,0,62,0,,174756,175912,212607,맑음,사유림,20210124,,,174857,0,,10,사유림,212607,0,0,20210124,기타,174700,20210124,기타,1015,기타,180.0,0.0,홍천소방서,20210124,0,,2021,산아래,6,전기적요인,0,9,4.0,32655,홍천119안전센터,0,홍천,2021-01-24_홍천,0.7
20210205,용접/절단/연마,불꽃/불티,2021-02-05,30,140,4.0,정선군,20210205,15,21,8,162408,종이/목재/건초등,65,47,0,,141927,142909,191113,맑음,국유림,20210205,,,142035,0,,30,국유림,193238,0,16,20210205,기타,141900,20210205,용접/절단/연마,834,풀/나뭇잎,225.0,4.0,정선소방서,20210205,0,,2021,산아래,7,부주의,0,15,8.0,44204,조양119안전센터,0,정선,2021-02-05_정선,2.02
20210209,불씨/불꽃/화원방치,불꽃/불티,2021-02-09,43,369,6.0,삼척시,20210209,20,47,24,161800,종이/목재/건초등,103,27,0,,131622,133335,180000,맑음,사유림,20210209,종이/목재/건초등,,131657,0,가연성물질의급격한연소/기상(건조/강풍등)/화재인지/신고지연,61,사유림,210637,31,103,20210209,기타,131600,20210209,모닥불/연탄/숯,1638,풀/나뭇잎,315.0,0.0,삼척소방서,20210209,0,나무,2021,평지,8,부주의,0,11,4.0,42625,도계119안전센터,0,삼척,2021-02-09_삼척,3.7
20210210,불씨/불꽃/화원방치,불꽃/불티,2021-02-10,3,41,6.0,홍천군,20210210,23,0,0,145025,기타,0,70,0,,141257,143140,155015,맑음,사유림,20210210,,,141344,0,,6,사유림,161325,35,0,20210210,입산자실화,141200,20210210,불꽃/불티,1756,기타,135.0,19.0,홍천소방서,20210210,264,,2021,산정상,9,부주의,0,23,4.0,11835,홍천119안전센터,0,홍천,2021-02-10_홍천,0.01
20210216,담배꽁초,담뱃불/라이터불,2021-02-16,32,209,0.0,강릉시,20210216,28,60,5,164452,종이/목재/건초등,71,30,0,,142624,144523,173408,맑음,사유림,20210216,,,142906,0,,73,사유림,210512,0,0,20210216,미상,142600,20210216,담뱃불,1617,풀/나뭇잎,315.0,0.0,강릉소방서,20210216,0,,2021,산정상,10,부주의,0,1,8.0,24845,옥계119안전센터,0,강릉,2021-02-16_강릉,2.7
20210217,자연발화,폭발물/폭죽,2021-02-17,19,144,-8.0,화천군,20210218,38,32,4,182300,종이/목재/건초등,30,34,0,,164000,165100,75300,맑음,국유림,20210217,종이/목재/건초등,,164600,0,기상(건조/강풍등),18,국유림,84000,0,10,20210217,군경사격장,164000,20210217,폭탄/탄약,500,건초,0.0,0.0,화천소방서,20210217,0,건초,2021,산중턱,11,화학적요인,50,7,4.0,150200,사내119안전센터,0,화천,2021-02-17_화천,
20210218,부주의,불꽃/불티,2021-02-18,676,1028,-1.0,양양군,20210219,7,238,43,11757,종이/목재/건초등,182,32,0,,221429,222400,41540,맑음,사유림,20210218,종이/목재/건초등,,221521,0,가연성물질의급격한연소/기상(건조/강풍등)/화재인지/신고지연,172,사유림,43232,93,300,20210219,논/밭두렁,221400,20210218,불꽃/불티,839,풀/나뭇잎,225.0,0.0,양양소방서,20210218,49636,나무,2021,산아래,12,부주의,0,7,8.0,55140,양양119안전센터,0,양양,2021-02-18_양양,3.62
20210220,미상,미상,2021-02-20,18,241,13.0,화천군,20210220,22,8,4,151521,미상,45,55,0,,131300,133600,190000,맑음,국유림,20210220,종이/목재/건초등,,131400,0,기상(건조/강풍등),14,국유림,190000,0,20,20210220,미상,131300,20210220,미상,2200,미상,270.0,20.0,화천소방서,20210220,0,나무,2021,산중턱,13,미상,150,17,4.0,52400,화천119안전센터,0,화천,2021-02-20_화천,0.5
20210220,불씨/불꽃/화원방치,불꽃/불티,2021-02-20,53,421,11.0,정선군,20210221,28,42,15,94036,기타,238,30,0,,155005,160708,94036,맑음,국유림,20210220,기타,,155038,0,기타/가연성물질의급격한연소/기상(건조/강풍등),48,국유림,223036,18,60,20210221,기타,155000,20210220,불꽃/불티,1630,기타,45.0,11.0,정선소방서,20210220,4857,기타,2021,산아래,14,부주의,0,27,4.0,173328,임계119안전센터,0,정선,2021-02-20_정선,24.56
20210222,미상,미상,2021-02-22,14,81,13.0,화천군,20210222,21,17,6,144400,기타,30,39,0,,141118,141844,150600,맑음,사유림,20210222,,,141146,0,,18,사유림,153444,0,10,20210222,미상,141100,20210222,미상,658,기타,270.0,5.0,화천소방서,20210222,0,,2021,산아래,15,미상,0,21,4.0,4716,화천119안전센터,0,화천,2021-02-22_화천,0.1
20210226,미상,미상,2021-02-26,10,106,10.0,홍천군,20210226,20,15,6,143015,미상,30,35,0,,133351,140558,180000,맑음,사유림,20210226,,,133751,0,,25,사유림,180515,10,20,20210226,미상,133300,20210226,미상,2807,미상,90.0,15.0,홍천소방서,20210226,0,,2021,산정상,16,미상,0,0,4.0,35402,홍천119안전센터,0,홍천,2021-02-26_홍천,0.1
20210311,논/임야태우기,불꽃/불티,2021-03-11,21,164,17.0,영월군,20210312,15,28,25,171209,종이/목재/건초등,58,17,1,,144653,145800,75631,맑음,사유림,20210311,종이/목재/건초등,,144705,0,가연성물질의급격한연소/기상(건조/강풍등),26,사유림,90747,0,27,20210311,논/밭두렁,144600,20210311,쓰레기/논밭두렁,1055,종이/목재/건초등,225.0,5.0,영월소방서,20210311,6751,종이/목재/건초등,2021,산아래,17,부주의,0,19,4.0,165831,중동119안전센터,1,영월,2021-03-11_영월,4.42
20210312,미상,미상,2021-03-12,8,33,7.0,영월군,20210312,18,2,2,223916,미상,15,62,0,,191136,192840,223916,비,사유림,20210312,,,191224,0,,14,사유림,223916,0,0,20210312,미상,191100,20210312,미상,1616,미상,90.0,8.0,영월소방서,20210312,0,,2021,산중턱,18,미상,0,24,4.0,31036,중동119안전센터,0,영월,2021-03-12_영월,
20210323,담배꽁초,담뱃불/라이터불,2021-03-23,33,310,16.0,홍천군,20210324,13,51,14,194808,종이/목재/건초등,0,25,0,,155214,155717,4000,맑음,사유림,20210323,종이/목재/건초등,,155541,0,기상(건조/강풍등),50,사유림,110000,135,60,20210323,미상,155200,20210323,담뱃불,136,건초,315.0,0.0,홍천소방서,20210323,9900,나무,2021,산중턱,19,부주의,0,13,8.0,84243,홍천119안전센터,0,홍천,2021-03-23_홍천,20.0
20210330,부주의,불꽃/불티,2021-03-30,22,197,16.0,삼척시,20210330,55,30,10,155300,종이/목재/건초등,110,26,0,,141109,141740,190000,맑음,사유림,20210330,,,141138,0,기타,47,사유림,190000,0,0,20210330,입산자실화,141100,20210330,불꽃/불티,602,풀/나뭇잎,90.0,1.0,삼척소방서,20210330,0,,2021,산중턱,20,부주의,0,18,8.0,44220,원덕119안전센터,0,삼척,2021-03-30_삼척,1.28
20210331,기기사용설치부주의,불꽃/불티,2021-03-31,186,302,21.0,정선군,20210401,32,39,19,182010,종이/목재/건초등,177,8,0,,153510,155545,124630,맑음,사유림,20210331,종이/목재/건초등,,153545,0,기타/가연성물질의급격한연소,33,사유림,142046,0,34,20210331,논/밭두렁,153500,20210331,불꽃/불티,2000,종이/목재/건초등,225.0,0.0,정선소방서,20210331,67716,종이/목재/건초등,2021,산아래,21,부주의,0,15,4.0,205045,신동119안전센터,0,정선,2021-03-31_정선,10.7
20210331,미상,미상,2021-03-31,15,98,20.0,양구군,20210401,12,21,0,81000,미상,67,13,0,,165648,171605,110000,맑음,국유림,20210331,기타,,170003,0,,10,국유림,110000,0,0,20210401,미상,155600,20210331,미상,1602,미상,315.0,10.0,양구소방서,20210331,0,기타,2021,미상,22,미상,0,12,4.0,174355,양구119안전센터,0,양,2021-03-31_양,
20210417,불씨/불꽃/화원방치,미상,2021-04-17,12,54,9.0,홍천군,20210417,9,2,5,100353,종이/목재/건초등,33,62,0,,93354,94541,101440,맑음,사유림,20210417,종이/목재/건초등,,93417,0,기상(건조/강풍등),14,사유림,103146,0,0,20210417,미상,93300,20210417,미상,1124,풀/나뭇잎,225.0,5.0,홍천소방서,20210417,0,풀/나뭇잎,2021,산아래,23,부주의,0,9,4.0,2859,홍천119안전센터,0,홍천,2021-04-17_홍천,0.01
20210417,미상,미상,2021-04-17,7,53,13.0,평창군,20210417,42,0,3,124521,기타,21,29,0,,120442,122702,133150,맑음,공유림,20210417,,,120517,0,,11,공유림,134222,0,18,20210417,미상,120400,20210417,미상,2145,기타,180.0,0.0,평창소방서,20210417,0,,2021,산정상,24,미상,0,16,,10448,진부119안전센터,0,평창,2021-04-17_평창,0.01
20210418,불씨/불꽃/화원방치,불꽃/불티,2021-04-18,12,31,12.0,정선군,20210418,16,0,2,143448,종이/목재/건초등,4,30,0,,130059,131847,143448,맑음,국유림,20210418,,,130140,0,,25,국유림,143448,0,0,20210418,기타,130000,20210418,불꽃/불티,1707,종이/목재/건초등,90.0,23.0,정선소방서,20210418,0,,2021,평지,25,부주의,0,16,4.0,11601,조양119안전센터,0,정선,2021-04-18_정선,
20210419,담배꽁초,담뱃불/라이터불,2021-04-19,17,151,19.0,횡성군,20210419,11,0,0,190000,종이/목재/건초등,118,30,0,,164554,171242,203009,맑음,국유림,20210419,,,164707,0,,33,국유림,203249,0,0,20210419,담뱃불,164500,20210419,담뱃불/라이터불,2535,풀/나뭇잎,135.0,0.0,횡성소방서,20210419,0,,2021,산중턱,26,부주의,0,6,4.0,31727,공근119안전센터,0,횡성,2021-04-19_횡성,1.48
20210420,논/임야태우기,불꽃/불티,2021-04-20,21,64,25.0,홍천군,20210420,17,10,10,163433,종이/목재/건초등,25,22,1,,152205,154727,165209,맑음,사유림,20210420,종이/목재/건초등,,152311,0,가연성물질의급격한연소/기상(건조/강풍등),19,사유림,190000,0,0,20210420,논/밭두렁,152200,20210420,쓰레기/논밭두렁,2416,풀/나뭇잎,315.0,0.0,홍천소방서,20210420,0,풀/나뭇잎,2021,산아래,27,부주의,0,12,4.0,10442,양덕원119안전센터,1,홍천,2021-04-20_홍천,0.66
20210421,담배꽁초,담뱃불/라이터불,2021-04-21,22,177,23.0,평창군,20210421,56,33,12,135931,종이/목재/건초등,53,29,0,,122045,123246,145124,맑음,사유림,20210421,,,122234,0,,20,사유림,145618,29,30,20210421,담뱃불,122000,20210421,담뱃불,1012,풀/나뭇잎,315.0,0.0,평창소방서,20210421,3850,,2021,산중턱,28,부주의,0,7,4.0,21838,대관령119안전센터,0,평창,2021-04-21_평창,1.0
20210421,자연발화,폭발물/폭죽,2021-04-21,5,52,25.0,양구군,20210421,30,0,2,133925,종이/목재/건초등,3,17,0,,130850,133504,135512,맑음,국유림,20210421,,,131010,0,,7,국유림,144554,0,0,20210421,기타,130800,20210421,폭탄/탄약,2454,풀/나뭇잎,315.0,13.0,양구소방서,20210421,0,,2021,산아래,29,화학적요인,40,30,4.0,2008,양구119안전센터,0,양,2021-04-21_양,
20210421,미상,미상,2021-04-21,10,28,27.0,화천군,20210421,5,0,3,164157,종이/목재/건초등,5,9,0,,163157,163919,164406,맑음,사유림,20210421,,,163313,0,,20,사유림,170442,0,0,20210421,미상,163100,20210421,미상,606,목재/합판,135.0,0.0,화천소방서,20210421,0,,2021,평지,30,미상,0,5,4.0,447,화천119안전센터,0,화천,2021-04-21_화천,
20210422,쓰레기소각,불꽃/불티,2021-04-22,16,52,25.0,철원군,20210422,13,0,4,135918,쓰레기류,0,31,0,,132707,133723,141618,맑음,사유림,20210422,종이/목재/건초등,,132825,0,기상(건조/강풍등),24,사유림,151018,20,4,20210422,성묘객,132700,20210422,쓰레기/논밭두렁,858,쓰레기,90.0,0.0,철원소방서,20210422,2959,풀/나뭇잎,2021,산중턱,31,부주의,0,7,4.0,3855,동송119안전센터,0,철원,2021-04-22_철원,0.02
20210425,담배꽁초,담뱃불/라이터불,2021-04-25,30,126,20.0,원주시,20210425,24,16,2,160845,종이/목재/건초등,77,31,0,,143201,151325,174224,맑음,공유림,20210425,종이/목재/건초등,,143516,0,기상(건조/강풍등)/원거리소방서,20,공유림,180524,0,11,20210425,담뱃불,143200,20210425,담뱃불,3809,풀/나뭇잎,225.0,0.0,원주소방서,20210425,0,풀/나뭇잎,2021,산중턱,32,부주의,0,7,4.0,22859,신림119안전센터,0,원주,2021-04-25_원주,1.5
20210426,쓰레기소각,담뱃불/라이터불,2021-04-26,12,67,20.0,원주시,20210426,4,0,4,175312,종이/목재/건초등,30,23,0,,172913,173748,175312,맑음,사유림,20210426,,,172958,0,,25,사유림,182137,0,8,20210426,입산자실화,172900,20210426,담뱃불/라이터불,750,풀/나뭇잎,315.0,0.0,원주소방서,20210426,0,,2021,산아래,33,부주의,0,3,4.0,1524,단구119안전센터,0,원주,2021-04-26_원주,
20210427,부주의,담뱃불/라이터불,2021-04-27,11,126,17.0,인제군,20210427,19,20,5,140429,종이/목재/건초등,64,366,0,,131308,133629,142229,맑음,사유림,20210427,,,131636,0,,20,사유림,144929,0,17,20210427,기타,131300,20210427,담뱃불/라이터불,1953,종이/목재/건초등,225.0,0.0,인제소방서,20210427,0,,2021,산중턱,34,부주의,0,19,4.0,4600,인제119안전센터,0,인제,2021-04-27_인제,0.17
20210429,자연적재해,기타,2021-04-29,21,103,6.0,삼척시,20210430,61,21,0,231103,종이/목재/건초등,52,95,0,,210750,212034,10542,맑음,국유림,20210429,,,210937,0,,28,국유림,10542,2,0,20210429,기타,210700,20210429,기타,1057,풀/나뭇잎,270.0,6.0,삼척소방서,20210429,0,,2021,산정상,35,자연적인요인,0,24,4.0,34508,원덕119안전센터,0,삼척,2021-04-29_삼척,0.01
20210506,담배꽁초,담뱃불/라이터불,2021-05-06,15,81,18.0,인제군,20210506,27,17,7,181000,종이/목재/건초등,41,36,0,,173053,174500,182332,맑음,국유림,20210506,,,173202,0,,16,국유림,193904,0,0,20210506,담뱃불,173000,20210506,담뱃불,1258,풀/나뭇잎,225.0,6.0,인제소방서,20210506,0,,2021,산아래,36,부주의,0,20,12.0,3832,원통119안전센터,0,인제,2021-05-06_인제,0.2
20210506,미상,미상,2021-05-06,22,110,15.0,삼척시,20210506,26,0,0,223934,종이/목재/건초등,70,54,0,,210640,212245,223934,맑음,국유림,20210506,,,210915,0,,30,국유림,235312,0,0,20210506,미상,210600,20210506,미상,1330,풀/나뭇잎,225.0,7.0,삼척소방서,20210506,0,,2021,산아래,37,미상,10,22,4.0,11649,원덕119안전센터,0,삼척,2021-05-06_삼척,0.01
20210507,담배꽁초,담뱃불/라이터불,2021-05-07,31,248,17.0,삼척시,20210507,39,10,12,124020,종이/목재/건초등,126,46,0,,110548,112040,133020,맑음,사유림,20210507,,,110834,0,,50,사유림,144420,0,50,20210507,담뱃불,110500,20210507,담뱃불,1206,건초,225.0,0.0,삼척소방서,20210507,101,,2021,산중턱,38,부주의,0,7,18.0,20940,도계119안전센터,0,삼척,2021-05-07_삼척,1.23
20210508,담배꽁초,담뱃불/라이터불,2021-05-08,15,95,14.0,횡성군,20210508,37,18,2,135333,종이/목재/건초등,0,59,0,,121220,122927,135433,맑음,국유림,20210508,,,121312,0,,16,국유림,182202,50,9,20210508,담뱃불,121200,20210508,담뱃불,1615,풀/나뭇잎,225.0,15.0,횡성소방서,20210508,0,,2021,산정상,39,부주의,0,24,4.0,12506,우천119안전센터,0,횡성,2021-05-08_횡성,0.01
20210509,불장난,담뱃불/라이터불,2021-05-09,14,81,21.0,홍천군,20210509,21,15,5,135054,종이/목재/건초등,0,24,0,,131611,132624,135339,맑음,사유림,20210509,,,131719,0,,20,사유림,142934,26,15,20210509,기타,131600,20210509,담뱃불/라이터불,905,풀/나뭇잎,315.0,0.0,홍천소방서,20210509,0,,2021,산아래,40,부주의,0,7,4.0,2715,양덕원119안전센터,0,홍천,2021-05-09_홍천,0.2
20210509,담배꽁초,담뱃불/라이터불,2021-05-09,12,60,19.0,철원군,20210509,16,0,6,141148,종이/목재/건초등,37,26,0,,134301,135216,142131,맑음,사유림,20210509,,,134415,0,,15,사유림,151302,0,2,20210509,담뱃불,134300,20210509,담뱃불,801,풀/나뭇잎,315.0,0.0,철원소방서,20210509,0,,2021,산중턱,41,부주의,0,7,8.0,2915,동송119안전센터,0,철원,2021-05-09_철원,0.01
20210509,담배꽁초,담뱃불/라이터불,2021-05-09,12,60,19.0,철원군,20210509,16,0,6,141148,종이/목재/건초등,37,26,0,,134301,135216,142131,맑음,사유림,20210509,,,134415,0,,15,사유림,151302,0,2,20210509,담뱃불,134300,20210509,담뱃불,801,풀/나뭇잎,315.0,0.0,철원소방서,20210509,0,,2021,산중턱,41,부주의,0,7,8.0,2915,동송119안전센터,0,철원,2021-05-09_철원,0.03
20210509,불장난,담뱃불/라이터불,2021-05-09,13,67,18.0,철원군,20210509,12,0,6,183358,종이/목재/건초등,37,22,0,,174449,174923,183452,맑음,사유림,20210509,,,174536,0,,19,사유림,192843,0,5,20210509,입산자실화,174400,20210509,라이터불/성냥불,347,풀/나뭇잎,270.0,0.0,철원소방서,20210509,0,,2021,산정상,42,부주의,0,1,8.0,4529,동송119안전센터,0,철원,2021-05-09_철원,0.01
